id,sku,name,category,price,brand,stock,image
100873,"TV DISK 8"" 20CM HEAVY 25PCS/CTN","TV DISK 8"" 20CM HEAVY 25PCS/CTN",household,2.5,Generic,100,850-900/tv-disk-8in-20cm-heavy-25pcs-ctn.jpg
100874,TB2 - TOWER BOLT LIGHT 100PCS/PKT,TB2 - TOWER BOLT LIGHT 100PCS/PKT,door-handle,3,Generic,100,850-900/tb2-tower-bolt-light-100pcs-pkt.jpg
100875,TB1 - TOWER BOLT BALUT 100PCS/PKT,TB1 - TOWER BOLT BALUT 100PCS/PKT,door-handle,3.5,Generic,100,850-900/tb1-tower-bolt-balut-100pcs-pkt.jpg
100876,HK5 LONG CLOTH HOOK,HK5 LONG CLOTH HOOK,household,0.35,Generic,100,850-900/hk5-long-cloth-hook.jpg
100877,DS10 PULL OUT BASKET SOFT,DS10 PULL OUT BASKET SOFT,household,10,Generic,100,850-900/ds10-pull-out-basket-soft.jpg
100878,HK4 SINGLE CLOTH HOOK,HK4 SINGLE CLOTH HOOK,household,0.15,Generic,100,850-900/hk4-single-cloth-hook.jpg
100879,HK1 CLOTH HOOK,HK1 CLOTH HOOK,household,0.2,Generic,100,850-900/hk1-cloth-hook.jpg
100880,ML007S-2 DRAWING BASKET 580X460X135H,ML007S-2 DRAWING BASKET 580X460X135H,household,4.5,Generic,100,850-900/ml007s-2-drawing-basket-580x460x135h.jpg
100881,ML007S-1 DRAWING BASKET 580X960X135H,ML007S-1 DRAWING BASKET 580X960X135H,household,7.5,Generic,100,850-900/ml007s-1-drawing-basket-580x960x135h.jpg
100882,G029 Right Pants Rack,G029 Right Pants Rack,household,5.5,Generic,100,850-900/g029-right-pants-rack.jpg
100883,G029 LEFT PANTS RACK,G029 LEFT PANTS RACK,household,5.5,Generic,100,850-900/g029-left-pants-rack.jpg
100884,G016 WARDROBE LIFT (830-1150),G016 WARDROBE LIFT (830-1150),household,8,Generic,100,850-900/g016-wardrobe-lift-830-1150.jpg
100885,G009 CLOTHES HOLDER PLASTIC LIGHT,G009 CLOTHES HOLDER PLASTIC LIGHT,household,2,Generic,100,850-900/g009-clothes-holder-plastic-light.jpg
100886,ET055 EXTENDABLE TROUSER RACK 460X668X85,ET055 EXTENDABLE TROUSER RACK 460X668X85,household,5.5,Generic,100,850-900/et055-extendable-trouser-rack-460x668x85.jpg
100887,ET030 EXTENDABLE TIE RACK 440X135X75,ET030 EXTENDABLE TIE RACK 440X135X75,household,3.5,Generic,100,850-900/et030-extendable-tie-rack-440x135x75.jpg
100888,FF2 - JOINING DEVICE PIN TYPE FA002 (TAIWAN) 100SET/PKT (1000SET/BOX),FF2 - JOINING DEVICE PIN TYPE FA002 (TAIWAN) 100SET/PKT (1000SET/BOX),household,40,Generic,100,850-900/ff2-joining-device-pin-type-fa002-taiwan-100set-pkt-1000set-.jpg
100889,FF1 - JOINING DEVICE PLATE TYPE FA001 (CHINA) 100SET/PKT (1000 SET/BOX),FF1 - JOINING DEVICE PLATE TYPE FA001 (CHINA) 100SET/PKT (1000 SET/BOX),household,27,Generic,100,850-900/ff1-joining-device-plate-type-fa001-china-100set-pkt-1000-se.jpg
100890,FF1 - JOINING DEVICE PLATE TYPE FA001 (TAIWAN) 100SET/PKT (1000 SET/BOX),FF1 - JOINING DEVICE PLATE TYPE FA001 (TAIWAN) 100SET/PKT (1000 SET/BOX),household,35,Generic,100,850-900/ff1-joining-device-plate-type-fa001-taiwan-100set-pkt-1000-s.jpg
100891,3A 360DEGREE REVOLVING TRIPLE RACK W/STAINLESS STEEL PIPE 400X(565-790),3A 360DEGREE REVOLVING TRIPLE RACK W/STAINLESS STEEL PIPE 400X(565-790),household,10,Generic,100,850-900/3a-360degree-revolving-triple-rack-w-stainless-steel-pipe-40.jpg
100892,FLUSH DOOR HINGES 4X3X2.5 HN23,FLUSH DOOR HINGES 4X3X2.5 HN23,door-handle,0.4,Generic,100,850-900/flush-door-hinges-4x3x2-5-hn23.jpg
100893,ML090 4/5/6 SHELF TALL UNIT BASKET,ML090 4/5/6 SHELF TALL UNIT BASKET,household,20,Generic,100,850-900/ml090-4-5-6-shelf-tall-unit-basket.jpg
100894,DOOR HINGES NORMAL IRON 3X3.5 HN22,DOOR HINGES NORMAL IRON 3X3.5 HN22,door-handle,12,Generic,100,850-900/door-hinges-normal-iron-3x3-5-hn22.jpg
100895,DOOR HINGES IRON BALL BEARING TYPE 4X3X3 HN21,DOOR HINGES IRON BALL BEARING TYPE 4X3X3 HN21,door-handle,0.4,Generic,100,850-900/door-hinges-iron-ball-bearing-type-4x3x3-hn21.jpg
100896,PVC RUBBER GASKET FOR WOODEN DOOR WHITE/BROWN/BLACK,PVC RUBBER GASKET FOR WOODEN DOOR WHITE/BROWN/BLACK,household,3.5,Generic,100,850-900/pvc-rubber-gasket-for-wooden-door-white-brown-black.jpg
100897,BRIDGE HINGES MUFASAL ALFAIN 2000 HN16 250 PCS/CTN,BRIDGE HINGES MUFASAL ALFAIN 2000 HN16 250 PCS/CTN,door-handle,0.1,Generic,100,850-900/bridge-hinges-mufasal-alfain-2000-hn16-250-pcs-ctn.jpg
100898,SOFT CLOSING SHORT ARM HINGE HN15 200 PCS/CTN,SOFT CLOSING SHORT ARM HINGE HN15 200 PCS/CTN,door-handle,0.15,Generic,100,850-900/soft-closing-short-arm-hinge-hn15-200-pcs-ctn.jpg
100899,PANIC BAR SILVER(SN),PANIC BAR SILVER(SN),household,14,Generic,100,850-900/panic-bar-silver-sn.jpg
