id,sku,name,category,price,brand,stock,image
100488,123589,"SELF TAPING SCREW NICKLE PLATE 8X3/4"" 900PCS/PKT",fastener,2,Generic,100,450-500/self-taping-screw-nickle-plate-8x3-4-900pcs-pkt.jpeg
100489,123588,"SELF TAPING SCREW NICKLE PLATE 6X3/4"" 900PCS/PKT",fastener,1.5,Generic,100,450-500/self-taping-screw-nickle-plate-6x3-4-900pcs-pkt.jpeg
100490,MAGAZINE FOR AIR GUN,MAGAZINE FOR AIR GUN,tools,5,Generic,100,450-500/magazine-for-air-gun.jpeg
100491,125240,HAND BLIND RIVETER PHDH110,tools,1.5,Generic,100,450-500/hand-blind-riveter-phdh110.jpeg
100492,125238,PRESCOTT FINISHING SANDER 320W PT1518502,tools,14,Generic,100,450-500/prescott-finishing-sander-320w-pt1518502.jpeg
100493,125236,JIGSAW PT1206503,tools,10,Generic,100,450-500/jigsaw-pt1206503.jpeg
100494,125232,ANDLE GRINDER 100MM 750W PT0311514,tools,10,Generic,100,450-500/andle-grinder-100mm-750w-pt0311514.jpeg
100495,125815,RIVETER GUN WITH VACCUM MT311MV,tools,25,Generic,100,450-500/riveter-gun-with-vaccum-mt311mv.jpg
100496,125021,AIR GUN MT8016,tools,15,Generic,100,450-500/air-gun-mt8016.jpg
100497,DRYWALL SCREW CORSE THREAD,DRYWALL SCREW CORSE THREAD,fastener,1.65,Generic,100,450-500/drywall-screw-corse-thread.jpeg
100498,DRYWALL SCREW FINE THREAD,DRYWALL SCREW FINE THREAD,fastener,0.6,Generic,100,450-500/drywall-screw-fine-thread.jpeg
100499,STAPLE PIN READER,STAPLE PIN READER,fastener,10,Generic,100,450-500/staple-pin-reader.jpeg
